Time (UTC), Hm0 (m), Tm02 (s), Hm0 QC (-), Tm02 QC (-)
2023-05-14T12:00:00.000000000, 0.8618218334882299, 3.4151133861990526, 1.0, 1.0
2023-05-14T12:30:00.000000000, 0.8343335300323249, 3.3747147314140524, 1.0, 1.0
2023-05-14T13:00:00.000000000, 0.8351293183396934, 3.3773065322040794, 1.0, 1.0
2023-05-14T13:30:00.000000000, 0.740586379860415, 3.3416842394635946, 1.0, 1.0
2023-05-14T14:00:00.000000000, 0.76095278197737, 3.388359205166974, 1.0, 1.0
2023-05-14T14:30:00.000000000, 0.8459307870751848, 3.349377902253459, 1.0, 1.0
2023-05-14T15:00:00.000000000, 0.7493131082859819, 3.5274187471398273, 1.0, 1.0
2023-05-14T15:30:00.000000000, 0.745978262100724, 3.7703105719337273, 1.0, 1.0
2023-05-14T16:00:00.000000000, 0.6729914374081076, 3.8351014132215036, 1.0, 1.0
2023-05-14T16:30:00.000000000, 0.6222238080768691, 3.815067957357392, 1.0, 1.0
2023-05-14T17:00:00.000000000, 0.5644991659880892, 3.722283683977325, 1.0, 1.0
2023-05-14T17:30:00.000000000, 0.5516607446629783, 3.7677778839650578, 1.0, 1.0
2023-05-14T18:00:00.000000000, 0.4874989082615057, 3.671543870638895, 1.0, 1.0
2023-05-14T18:30:00.000000000, 0.4641250051157604, 3.6562159192571793, 1.0, 1.0
2023-05-14T19:00:00.000000000, 0.4187427055504285, 3.6427028330144053, 1.0, 1.0
2023-05-14T19:30:00.000000000, 0.43539313997955953, 3.641241455780352, 1.0, 1.0
2023-05-14T20:00:00.000000000, 0.47640038630466297, 3.4396804794468583, 1.0, 1.0
2023-05-14T20:30:00.000000000, 0.5226814064766381, 3.351942461449191, 1.0, 1.0
2023-05-14T21:00:00.000000000, 0.43371425444498046, 3.2215582853156737, 1.0, 1.0
2023-05-14T21:30:00.000000000, 0.3657272260637185, 3.4022346726617685, 1.0, 1.0
2023-05-14T22:00:00.000000000, 0.39420184100552197, 3.412739857181067, 1.0, 1.0
2023-05-14T22:30:00.000000000, 0.3267611698779302, 3.2031889935757336, 1.0, 1.0
2023-05-14T23:00:00.000000000, 0.27337356202862195, 3.134349486798728, 1.0, 1.0
2023-05-14T23:30:00.000000000, 0.30561874493144087, 3.1344677790130566, 1.0, 1.0
2023-05-15T00:00:00.000000000, 0.3955736403006062, 2.9174283035874877, 1.0, 1.0
2023-05-15T00:30:00.000000000, 0.5316776866771727, 2.857125425547269, 1.0, 1.0
2023-05-15T01:00:00.000000000, 0.577331696910802, 2.9836901310701056, 1.0, 1.0
2023-05-15T01:30:00.000000000, 0.4260979438541569, 2.9218212009432722, 1.0, 1.0
2023-05-15T02:00:00.000000000, 0.3960847968024832, 3.0201456167714955, 1.0, 1.0
2023-05-15T02:30:00.000000000, 0.31653790262739967, 3.0188042451866615, 1.0, 1.0
2023-05-15T03:00:00.000000000, 0.30738362717105655, 3.173542542186512, 1.0, 1.0
2023-05-15T03:30:00.000000000, 0.25227459756292847, 3.0488311310596696, 1.0, 1.0
2023-05-15T04:00:00.000000000, 0.27115826370181734, 2.95931110900041, 1.0, 1.0
2023-05-15T04:30:00.000000000, 0.30842402334028274, 3.1305447241290123, 1.0, 1.0
2023-05-15T05:00:00.000000000, 0.32663071542320105, 3.06626690495243, 1.0, 1.0
2023-05-15T05:30:00.000000000, 0.37678694910502253, 3.2002364493672943, 1.0, 1.0
2023-05-15T06:00:00.000000000, 0.3410041316680315, 2.8425231944540905, 1.0, 1.0
2023-05-15T06:30:00.000000000, 0.4272423205254836, 2.869677064732956, 1.0, 1.0
2023-05-15T07:00:00.000000000, 0.45105075300292086, 2.7386505176842975, 1.0, 1.0
2023-05-15T07:30:00.000000000, 0.5285302189345992, 2.670422366650633, 1.0, 1.0
2023-05-15T08:00:00.000000000, 0.46000712145511263, 2.513025668924799, 1.0, 1.0
2023-05-15T08:30:00.000000000, 0.46382361162775987, 2.5405908376710102, 1.0, 1.0
2023-05-15T09:00:00.000000000, 0.46174757553422263, 2.5057835671155697, 1.0, 1.0
2023-05-15T09:30:00.000000000, 0.5639664889357391, 2.52672911374864, 1.0, 1.0
2023-05-15T10:00:00.000000000, 0.7773662395119364, 2.7401907196974298, 1.0, 1.0
2023-05-15T10:30:00.000000000, 0.9080286903030417, 2.965580824075903, 1.0, 1.0
2023-05-15T11:00:00.000000000, 0.8369662133306587, 3.0414880594280858, 1.0, 1.0
2023-05-15T11:30:00.000000000, 0.9022815053362743, 3.1756254193452165, 1.0, 1.0
2023-05-15T12:00:00.000000000, 0.9610383320132134, 3.3470197979526626, 1.0, 1.0
2023-05-15T12:30:00.000000000, 0.9705548258111811, 3.461557290836755, 1.0, 1.0
2023-05-15T13:00:00.000000000, 1.2038933624868156, 3.6981823382599908, 1.0, 1.0
2023-05-15T13:30:00.000000000, 1.291553561633158, 3.834967486862982, 1.0, 1.0
2023-05-15T14:00:00.000000000, 1.3076660291115791, 3.926234347269632, 1.0, 1.0
2023-05-15T14:30:00.000000000, 1.4970700733935824, 4.0922493719829305, 1.0, 1.0
2023-05-15T15:00:00.000000000, 1.3833769813619023, 3.949112892780232, 1.0, 1.0
2023-05-15T15:30:00.000000000, 1.4406459285463924, 3.9172595120820506, 1.0, 1.0
2023-05-15T16:00:00.000000000, 1.410637732369811, 4.1203616353240715, 1.0, 1.0
2023-05-15T16:30:00.000000000, 1.3625473615081314, 3.9167066613575225, 1.0, 1.0
2023-05-15T17:00:00.000000000, 1.2067716435451508, 3.7985176087870887, 1.0, 1.0
2023-05-15T17:30:00.000000000, 1.1323169446570394, 3.7687509942601976, 1.0, 1.0
2023-05-15T18:00:00.000000000, 1.0664576673804234, 3.7070426559999494, 1.0, 1.0
2023-05-15T18:30:00.000000000, 1.224225286897235, 3.822559017932126, 1.0, 1.0
2023-05-15T19:00:00.000000000, 1.1994072361293258, 3.715800052850753, 1.0, 1.0
2023-05-15T19:30:00.000000000, 1.0933842211231108, 3.6273450309875264, 1.0, 1.0
2023-05-15T20:00:00.000000000, 1.201097553641542, 3.6565159884253453, 1.0, 1.0
2023-05-15T20:30:00.000000000, 1.2499546144595597, 3.638783001776604, 1.0, 1.0
2023-05-15T21:00:00.000000000, 1.0985782986916817, 3.4272345345227166, 1.0, 1.0
2023-05-15T21:30:00.000000000, 0.9912181885760483, 3.295131431515854, 1.0, 1.0
2023-05-15T22:00:00.000000000, 1.0247274034119227, 3.2080184163103858, 1.0, 1.0
2023-05-15T22:30:00.000000000, 0.9648744046972946, 3.337092878333813, 1.0, 1.0
2023-05-15T23:00:00.000000000, 0.9673207141537277, 3.240258032094486, 1.0, 1.0
